id;Response
73478;1
355226;0
258149;0
259267;0
169693;0
70514;0
323411;0
210060;0
106584;1
261450;0
24747;1
260292;0
75891;1
117022;1
156435;0
205081;0
240839;1
354288;1
172048;1
146689;0
48318;0
30246;1
111730;1
174887;0
6026;1
370033;1
81622;0
30503;0
360431;1
365424;1
1031;1
3957;1
96488;0
270512;0
65267;1
294241;1
49029;1
16468;1
246002;0
47531;0
267131;0
214085;1
269559;0
379818;1
94040;1
180899;1
224710;0
317101;0
270555;1
259862;0
74371;1
332315;1
208263;0
23706;0
308835;0
313871;0
272490;1
83483;0
271822;0
296335;0
229176;1
261691;0
334281;0
130028;1
320899;1
279734;0
363859;0
311378;0
266595;1
236709;0
229707;1
76755;0
54864;0
134138;0
77989;0
153621;0
273368;0
344503;1
10637;1
59476;0
267573;0
129021;1
369757;0
244635;1
158864;1
317906;1
283997;0
305852;1
317098;0
94995;1
327349;1
108905;1
323529;1
340194;1
212305;1
148180;1
346137;1
343855;0
170988;0
291562;1
290766;0
220274;0
338944;0
220055;1
18675;1
320669;1
149130;1
128981;1
41748;0
266952;0
201837;1
272576;0
93266;0
302721;0
155039;1
9948;1
3297;0
293749;1
317372;0
221680;1
163118;0
30362;1
353645;1
123219;0
295201;0
341077;1
160850;1
269229;1
251035;0
182337;0
65622;0
141964;1
256370;0
177157;0
295050;0
280080;1
109447;0
231884;0
327834;1
379986;1
52362;0
111902;0
197335;0
149383;1
3582;1
280788;1
67067;1
358835;1
68162;0
76418;0
105397;0
100565;0
326861;1
268444;0
30774;1
317621;0
15628;1
67593;1
99193;0
379855;1
244471;0
355267;1
178893;0
121382;1
147355;1
89966;1
106276;1
355201;0
370664;1
174956;1
343872;0
196745;0
358078;0
199994;1
241150;1
65512;0
192387;0
197984;0
316892;0
213817;1
162010;0
292418;0
212879;0
159367;1
84364;1
106442;1
324588;0
220573;0
205630;1
248437;1
147027;0
357524;1
255488;0
19389;0
357764;1
228387;0
2708;0
163577;0
62016;1
193665;0
120602;1
204885;1
206887;1
114562;1
312348;0
93196;0
124764;0
187911;1
25627;1
179642;0
245090;0
377534;0
162305;1
238059;1
356043;0
253715;0
316181;1
202436;0
199307;0
82522;0
97773;1
158891;0
360598;1
287484;0
125335;1
152047;1
185852;1
368936;1
134200;1
218772;0
372452;1
163194;0
84648;0
182346;0
161246;1
274797;1
49396;1
8335;1
212340;1
348377;0
269331;1
130518;1
106106;0
345617;0
330155;0
109095;0
320703;0
304840;0
77931;1
140310;1
196368;1
206251;0
141058;1
283059;1
134143;1
339814;0
117601;0
257356;0
283962;0
170605;0
281173;1
133460;0
176105;0
153816;1
52816;0
228543;0
161069;1
300489;0
297174;0
27336;0
41102;1
271014;0
259333;1
253758;0
53084;0
93540;1
258365;1
368046;0
261476;1
291992;1
77134;0
82923;0
187217;1
46423;1
242920;1
222082;0
348591;1
111815;1
362585;0
172410;1
188748;0
361973;0
210314;0
34061;1
323589;0
70235;1
326932;1
253996;1
376385;1
181567;0
130162;1
378245;1
363948;0
324648;0
261017;0
236033;0
60248;0
371027;1
75788;0
170424;1
370405;1
329042;1
86043;0
62662;1
122749;1
294950;1
332273;0
366641;0
216210;1
173022;0
207360;1
173606;1
315655;1
188799;0
113965;0
51781;1
63884;1
181382;1
178150;1
372503;1
236846;0
311063;1
63570;1
324568;0
256763;0
241136;0
353868;0
87750;0
310857;1
28359;0
188115;1
237785;1
85913;0
369977;1
149161;1
75300;1
296124;1
313622;0
249991;0
13488;0
136403;0
359234;1
215773;0
245855;1
50560;1
172147;0
150696;0
364538;0
166639;1
152600;0
352880;1
286870;0
158951;1
230212;1
174097;1
250539;1
234104;1
233640;1
176975;1
164092;1
318557;1
312894;0
86406;0
260832;1
100328;0
12136;0
254769;0
134653;1
120759;0
358250;0
114525;0
227825;1
100511;0
208979;0
366942;0
311119;0
291486;1
328731;0
352922;0
11267;0
370701;0
150919;0
246941;0
181029;1
344675;1
318420;1
258207;1
124109;0
338189;1
253742;1
319529;0
299503;1
11964;1
291797;1
167115;1
76066;0
49210;1
163821;0
156912;0
206259;1
210085;1
188691;1
128985;0
355693;1
223943;0
262775;0
232992;1
58293;1
364322;1
49731;0
249087;0
268183;0
17924;1
62082;0
233;1
328925;0
8488;0
202019;1
160258;1
307078;1
377282;0
97740;0
198203;1
190382;0
83899;1
157544;1
265577;1
278077;1
71075;0
275050;1
289639;1
356030;1
292634;0
24733;0
240522;1
102513;1
154413;0
86340;1
241194;1
51471;1
78933;1
1753;0
347720;1
106935;1
101343;0
275138;1
6521;0
185145;0
226053;0
220518;1
365150;0
372775;1
269693;1
246576;1
186115;1
132477;1
223642;1
103449;1
276813;0
106878;1
359636;1
203325;1
104058;1
178082;1
369652;0
134374;1
65935;1
75692;1
69132;0
173051;1
319462;0
232965;0
280550;0
342212;1
156308;0
98164;0
56383;1
281283;0
78254;0
130653;1
116107;0
56029;1
272667;0
58326;1
117894;0
321323;0
27697;0
224958;0
181758;0
290007;0
184837;0
59064;1
34575;0
138816;1
25822;0
104836;0
251517;1
129216;0
152603;0
124770;0
142298;1
240139;0
251702;1
172331;1
334746;1
26497;0
360533;0
113844;0
379242;1
130032;0
8679;1
296673;1
342833;1
182265;0
208016;1
256273;1
9931;0
304262;0
96542;0
362739;0
327218;1
296289;0
253498;0
148968;1
374039;0
318680;0
197768;0
250958;1
110504;1
252206;1
68101;1
278272;0
67738;0
366498;0
133795;0
253869;1
99275;1
207979;1
53442;1
187401;0
275236;1
378412;0
271059;1
139313;1
70007;0
329242;1
209996;0
307353;0
118346;0
177361;0
91706;0
22528;1
321632;0
377047;0
83078;1
115694;0
33106;1
318308;1
61688;1
147764;0
159874;0
132591;1
156132;1
287548;0
278701;1
252456;0
178154;1
112351;1
69039;0
3564;0
34384;0
80859;1
209669;0
298892;0
203322;0
281454;1
130075;0
173450;1
23770;0
72510;1
285616;1
233156;1
219289;1
17682;1
6745;1
5473;0
327606;1
137241;0
97873;0
135396;1
178425;0
209257;0
206533;1
315112;1
163243;0
53276;0
82577;0
18925;1
76471;1
158526;0
199708;0
56234;1
55620;1
104433;0
294011;0
22719;0
266487;0
8051;0
237023;0
160992;1
259206;1
203899;0
65338;0
292576;1
281743;0
258032;1
355528;0
68916;0
10587;1
229279;0
356089;1
208279;1
310129;0
168781;1
231549;1
211334;1
118885;1
4045;0
29143;0
310305;1
82829;0
25226;0
222997;0
324640;0
337212;1
72812;0
36729;0
169186;0
23401;0
116246;0
309142;1
289660;1
51061;0
69;1
113880;0
310624;0
115875;0
336390;0
170094;0
78284;1
11729;1
222985;1
323746;1
303224;1
96046;0
297572;1
67452;1
49901;0
131757;1
32969;1
105931;0
34145;1
234928;0
253195;0
133258;0
338324;0
242193;0
6910;1
25347;0
123768;0
103598;1
155396;1
85766;1
326897;1
148791;0
347327;1
31217;1
194142;1
37054;0
325090;1
335325;0
136586;1
94422;0
45911;1
34285;0
325538;1
240429;1
8671;1
363297;1
22793;1
8495;1
74465;0
80414;0
36674;1
45299;1
282645;0
65277;0
44898;1
200697;0
259445;1
324303;1
199834;0
231495;0
62615;0
87660;1
59734;1
359543;0
171482;1
188529;0
55262;1
215334;1
312983;1
157664;0
31002;0
163509;1
19151;1
226805;1
71674;0
227093;1
19866;0
142649;1
337295;0
66639;1
42210;1
141319;0
93033;0
70810;1
242668;0
79609;1
217468;0
111106;0
355374;1
11815;0
222822;0
26800;0
68459;0
192668;0
335953;1
288555;0
161287;1
190804;0
323905;0
267015;1
195822;1
343567;0
102507;1
82336;1
296593;1
152871;1
213715;1
177778;1
113137;0
189601;1
325509;0
278772;0
145456;1
177059;0
24112;0
380788;1
17769;0
158757;1
252722;0
342698;0
50333;1
62252;0
290547;1
104797;1
21925;0
41369;0
308086;1
305542;1
120802;1
330325;0
338495;0
123826;1
53129;0
243904;1
35630;0
271141;0
33458;0
124392;0
174284;0
25868;0
25818;1
78475;1
361579;0
334224;1
86113;0
281127;0
196679;1
83891;0
193695;0
291219;0
229875;1
296669;0
328457;0
186532;0
380609;0
134459;0
141423;0
148752;0
79082;1
188545;1
326541;0
295972;0
281681;1
312403;0
367943;1
100447;0
128184;1
75811;0
349943;0
262721;1
363;1
272178;0
166806;0
2738;1
377094;0
79689;1
106856;1
368755;0
34914;1
241561;1
315468;1
216399;0
81189;1
194485;0
293668;0
31411;1
24200;1
3019;1
245784;1
225313;0
249935;0
64918;0
305513;0
77954;1
127235;1
138772;1
372743;1
211281;0
372752;1
55185;1
215138;0
279944;0
109742;0
208151;0
101565;0
230654;1
358208;1
297280;1
333851;1
74462;1
233262;1
304761;0
339964;1
283766;1
171832;1
300498;0
11045;0
134648;0
135633;0
249188;0
313627;1
373659;0
286314;0
353709;1
99366;1
146414;1
166329;0
380546;1
203967;0
211250;0
357877;0
160442;1
87621;1
326;1
38371;1
195037;1
38308;0
84971;0
122559;0
329986;0
361283;0
328722;1
61941;1
102007;0
117267;0
204679;1
161645;0
276451;1
223373;0
66660;1
365126;0
222010;1
163089;0
249187;0
19071;1
11168;0
218627;0
9191;1
129795;1
378469;0
50304;0
126350;0
93873;1
306746;0
335692;0
362731;0
361103;0
110732;0
134921;0
143963;1
258745;1
102813;1
178829;0
215695;1
323454;0
44101;0
108745;0
72987;0
325301;0
285451;1
7662;1
124172;1
325865;1
125611;1
103083;0
152694;0
241710;0
101133;0
342200;1
216187;0
144993;0
43805;0
72956;0
290445;1
349946;0
98672;1
329865;1
112956;1
185754;0
224063;1
171968;0
208428;1
83402;1
237841;1
219929;1
286268;1
348743;1
67159;1
78093;0
378069;1
148183;0
343989;0
224247;1
358420;1
177572;1
361598;0
192177;0
377991;1
30596;0
215766;1
347161;0
324456;1
183365;1
309854;1
187842;1
85170;1
36341;1
8483;1
299928;0
135789;1
31058;0
88671;1
72313;0
56183;0
95336;1
31944;0
159927;1
199169;1
164769;0
150865;0
104630;0
325975;0
127040;0
286005;0
214121;1
358342;0
282074;1
38793;0
213943;0
290686;1
44520;0
106683;0
103667;1
94550;0
239622;0
183227;0
172683;0
256865;0
189733;1
309999;1
142008;1
272008;1
91311;1
208018;0
339093;0
225155;0
98702;1
26588;1
325520;1
141664;0
136293;1
15986;0
261835;0
84904;1
306912;1
197914;0
5178;1
270982;0
31845;0
236385;0
143846;1
185003;0
326944;0
33693;1
231970;0
235251;1
56605;1
119088;1
65817;0
75549;0
149272;0
191727;1
134583;1
31487;1
47412;0
99090;1
120041;0
69470;1
136798;0
236102;0
86123;1
221282;1
135621;1
47655;0
91449;0
153914;1
245424;1
233926;1
52446;0
286046;1
200846;1
75433;1
184458;0
49701;1
80869;0
322173;1
78146;0
138366;0
295736;0
258945;1
50872;0
213313;0
102467;1
277511;0
44456;0
40838;0
69969;1
356614;0
360766;0
64064;0
345897;0
133173;1
76026;1
261791;1
40650;1
332285;0
128764;0
303110;1
329636;0
169386;1
185281;0
138864;1
312705;0
344936;1
134205;1
234184;1
37393;1
306299;0
234546;0
278967;0
280779;1
253649;1
154037;0
83195;0
239324;1
4351;0
261939;1
299501;0
331275;1
1845;0
8095;0
231543;1
136503;1
185258;1
224859;0
35979;1
70838;1
354020;1
280129;1
248482;0
183696;0
295992;0
36618;0
144754;1
22999;0
175530;0
239732;0
76153;0
110047;1
112386;0
349154;0
17680;0
299836;1
170789;0
190873;0
355605;0
333439;1
89158;0
88999;1
245467;0
96165;1
201052;0
90241;1
340400;1
244018;0
214689;1
324653;0
3219;0
20255;0
119285;0
207554;0
142201;1
73528;1
164892;1
225060;1
292213;1
178290;0
19430;0
1373;0
347043;0
205243;0
201166;0
233745;1
139639;1
9214;1
281107;0
304902;1
77737;0
22049;1
108667;1
330769;1
75275;0
272526;0
40912;0
163274;0
368068;1
317478;1
299510;1
323805;1
152716;1
331975;0
196028;0
350834;0
31387;1
17394;1
278169;0
274065;1
113699;0
214615;1
258770;0
143485;1
172504;1
374303;1
103901;1
174361;1
97457;0
57528;1
13798;0
200786;1
271962;1
198382;1
443;1
99658;0
379819;0
268546;1
16975;1
212078;1
376810;1
375432;1
114483;1
99064;1
306320;0
211325;1
48319;0
159483;0
160894;1
130323;1
342459;1
5690;0
102662;0
340109;1
160516;0
170327;1
350236;1
5516;0
76117;1
295845;0
19491;0
216684;0
24475;0
66687;1
233950;1
104328;0
288474;1
120752;1
155019;1
113232;1
86345;1
1574;1
124079;1
218030;1
64028;0
4547;0
348960;1
172322;1
167445;1
36904;1
372509;0
191122;0
177765;1
310301;1
282579;1
124525;0
320506;0
311395;1
311096;1
188702;1
323062;0
233263;0
112908;0
126051;1
297664;1
66989;1
1912;0
20907;0
63189;0
148392;1
334313;0
47187;1
280199;1
341528;0
293119;1
357273;0
266053;0
191539;0
73472;1
271076;1
18328;1
30583;0
12164;1
83132;0
82285;0
379718;1
204514;0
208817;0
53870;1
207075;1
268316;1
4043;0
280678;0
117924;1
138175;1
85833;0
119281;1
348384;0
22407;0
140742;1
304350;1
87885;0
46306;1
137616;0
276951;0
85046;0
193654;1
73142;0
47272;0
311406;0
318868;1
214743;1
138730;1
299372;1
377975;0
244929;0
228968;1
219985;0
134267;0
174250;0
129960;0
238696;0
160670;1
348854;0
242749;1
333504;0
1477;0
349372;0
290347;0
275270;1
122562;1
120622;1
249449;0
94400;1
193799;1
217486;0
12888;1
355242;0
121510;1
16559;1
46827;0
365875;0
32928;0
22680;1
171199;0
369639;0
78638;0
265179;1
103036;1
234886;1
99627;1
284263;0
210431;0
285886;1
363099;0
333849;0
308050;1
226538;1
131132;1
269675;1
120520;0
23322;0
130583;0
203477;1
210378;1
45476;0
211186;1
225798;1
39411;1
111462;0
92695;0
270941;0
113141;1
126293;1
229524;1
126156;0
44761;0
323827;1
170275;1
206331;0
75430;1
150785;1
367420;0
345207;1
318132;1
92682;0
136633;0
55486;1
284246;1
15831;1
2760;0
1390;1
234712;1
95786;1
371594;0
250219;0
184809;1
170709;0
244291;0
100223;1
270496;1
280795;0
283494;0
307091;0
132675;0
36485;1
201918;0
127017;0
239407;1
80997;1
128034;1
316786;0
304327;1
90471;1
125121;1
13704;0
255626;1
238351;1
155261;0
337203;0
42718;1
372008;1
160110;1
332133;1
266771;0
229688;0
272493;1
294648;1
146946;0
350976;1
106641;0
365543;0
37952;1
89715;1
127973;0
20088;1
72165;0
285729;1
81107;0
133867;0
313899;0
338584;0
47423;1
360502;0
295252;1
317813;1
196132;0
174182;1
307933;0
74136;1
92860;0
365427;1
94666;0
126190;1
146786;0
361805;1
268711;1
65117;1
301484;0
166259;0
67616;1
179764;0
313217;1
373065;1
24699;1
293457;1
73198;0
76211;1
234073;0
21052;0
245145;1
351181;1
348745;0
107126;1
41627;1
280685;0
80211;1
83997;1
217551;1
255996;0
134155;0
45524;1
196022;0
68172;1
174963;0
336940;0
54973;0
254028;0
171175;0
282788;1
375758;0
112281;1
324589;0
295080;0
113049;1
68237;0
133172;0
46864;1
57457;1
57124;1
249735;0
190957;0
10515;0
188793;0
3490;1
201979;0
273790;1
239565;0
130071;0
207656;0
1339;1
237629;1
305509;1
319060;0
142190;1
207268;1
239972;1
202584;0
253386;0
59292;1
319657;0
109052;1
182461;0
260975;0
177719;0
10804;1
363014;1
321979;1
170235;1
365404;1
187640;0
204835;0
326495;1
148210;1
306152;0
87194;0
307828;0
164622;1
13069;0
101376;1
247553;0
372742;1
83707;0
155248;1
186864;0
4955;1
47086;0
271799;1
279753;0
275412;0
358748;0
303283;1
258782;0
49181;1
298172;1
228076;1
153446;0
67123;0
290804;1
268097;0
267334;0
171890;0
380528;0
231894;0
98078;1
260844;1
168861;0
125368;0
74206;1
127771;0
55430;0
63230;0
5811;0
312683;0
281710;0
206456;1
229238;1
85674;1
180610;0
352446;0
207767;1
52962;1
239486;1
126975;0
63077;1
232149;1
26862;1
266634;0
187997;1
24049;1
182197;1
192897;1
36568;1
361135;0
328331;1
54756;0
20360;1
247427;1
139249;1
289051;0
300741;1
141624;1
175893;0
54279;0
87853;0
17686;0
276705;0
86285;0
18162;1
355979;1
4290;1
357581;1
304890;1
95404;1
60510;1
250490;0
157710;0
16429;0
85345;0
165586;1
180477;1
111514;0
115538;1
115272;0
131890;1
24535;0
161108;0
70354;1
244039;0
247092;0
91393;1
27421;0
55481;0
272725;1
95287;0
36742;0
43850;0
360926;0
359855;0
144151;1
315089;0
141840;0
114444;1
341454;1
341522;0
213323;0
35174;0
331620;0
249142;1
286745;0
341479;0
340704;1
356896;1
215522;1
316446;0
341225;0
11004;0
339271;1
55725;1
108283;0
23044;1
183267;1
29032;0
378075;0
269044;0
365557;1
369321;1
180369;1
360977;0
223967;0
93562;1
229895;1
352799;1
328984;1
64361;0
17083;0
81149;1
27668;1
47398;1
350698;0
252799;1
164625;1
301221;0
300115;1
210356;1
115604;0
186459;1
42198;1
163560;1
179970;0
56042;1
358700;1
120857;1
91621;1
48254;1
135532;0
40889;0
278871;0
296865;0
151593;0
135677;1
122754;0
41421;1
26810;1
61330;0
297924;1
331481;0
275771;0
150790;1
286824;0
46773;1
194333;0
30518;0
278663;1
345157;1
337092;1
5003;0
119600;0
208522;0
120839;1
285889;0
58838;0
210458;0
126150;1
88265;0
372236;0
23343;1
263976;0
166931;0
243669;1
351600;0
380076;1
267679;0
91781;1
138012;0
72788;1
134825;0
270406;0
359403;0
180985;0
226789;0
253523;1
199923;1
297719;0
97261;1
159798;0
17911;0
133627;0
177243;1
113447;1
296264;1
272739;1
20597;0
90470;1
181207;1
266818;1
168096;1
111802;1
146072;0
17647;0
372897;1
190347;1
224744;1
140749;1
117820;0
205953;1
99676;1
353421;1
285799;0
329553;0
217544;0
369126;0
68765;0
129205;0
211589;0
170944;1
46589;0
9064;0
10606;0
311635;1
338501;1
335789;1
144528;1
231677;1
71635;0
146079;0
365577;1
127252;1
66151;0
306661;0
24774;0
330850;0
197729;0
236126;1
255602;1
72181;0
195278;0
52764;0
118929;1
79254;0
292392;1
94945;0
65897;1
85364;1
136994;0
19637;0
200353;1
181747;1
249418;0
292445;1
122116;1
231560;1
70529;0
152129;1
88589;1
189151;1
72626;0
96115;0
245581;0
247821;1
275003;0
187349;1
344318;1
184677;0
337130;0
330783;1
135053;1
96325;1
245274;1
221627;1
319393;0
76128;0
340638;0
196481;0
98894;1
178792;1
16769;1
181301;1
76430;1
309706;0
83813;1
317263;0
80409;0
100055;0
118709;1
214214;0
114107;0
236792;0
283690;0
150813;0
164051;1
210188;0
331192;0
303114;1
380750;0
111850;1
312791;1
139443;0
87164;0
174392;1
96254;1
93625;1
139609;1
15996;1
179384;0
359091;0
195120;1
275386;1
347438;0
158490;0
300148;1
173973;0
327553;0
201414;1
305742;1
287410;0
180961;1
16124;1
377100;0
368774;1
90693;1
285555;0
167004;0
159140;1
146304;1
345108;1
293522;1
318861;1
374219;0
163427;0
294706;0
359760;0
131013;1
32925;1
26534;0
58235;1
142829;1
345576;1
200714;1
275690;1
350549;1
109192;1
84805;1
326159;0
112840;1
204414;1
341313;1
40906;1
328332;1
204605;0
360083;0
323389;0
280789;1
152746;0
310492;0
229457;0
131812;1
53193;1
303268;1
54227;1
4140;0
177812;1
129235;1
141045;1
154637;1
230629;1
259135;0
213707;1
33792;1
3058;0
374291;0
179381;0
187867;0
143728;0
30113;0
152109;0
251919;0
235626;1
156617;1
83920;1
177633;0
324156;1
43828;0
349344;1
53436;0
154629;0
70443;1
271781;1
29414;1
297313;0
225250;1
217905;1
28027;1
52872;1
308797;0
199261;0
160752;0
341897;1
285157;1
156926;1
189438;1
282189;1
236104;1
348203;1
107705;1
362514;1
381100;0
380873;0
204981;0
272753;0
105204;1
166477;1
166148;1
22776;1
377711;0
182028;0
133266;0
123775;0
62456;1
292408;1
67838;0
117461;0
354198;1
299354;1
117979;0
228133;1
160974;1
112998;1
107696;1
43532;1
225746;0
93504;0
147073;0
193563;0
302942;0
166336;0
94068;0
267307;0
187338;1
136756;0
334858;0
368349;1
54859;1
373787;0
29704;0
31628;1
166733;0
19632;1
112719;0
37346;0
345771;1
183642;1
20273;1
87445;0
25037;0
217210;1
27900;1
1193;1
268686;0
336656;0
333974;1
326122;0
307279;1
64845;1
307999;0
83421;0
323383;1
67210;0
9969;0
2691;1
333553;0
220625;1
9222;0
267604;0
326066;1
136605;0
189909;1
187361;0
7461;1
1626;1
187444;0
248750;1
200652;0
376380;1
350761;0
248754;0
309419;1
4361;1
210400;0
191921;0
252431;0
237073;1
236261;0
374104;0
87481;1
264686;1
336498;0
257591;0
193243;0
371529;0
319768;1
103893;1
74960;1
59009;0
259779;1
309265;1
178648;1
270876;0
256598;0
183558;0
293046;1
124822;1
362820;1
130951;0
71231;1
135079;0
308128;1
57642;0
302776;0
119339;1
180977;1
248038;0
39519;1
375133;0
348065;1
220684;1
6381;0
173680;0
306777;0
373614;1
157750;1
337704;0
103805;0
291886;0
210766;0
46597;0
145889;1
298361;1
192478;1
121367;0
60675;0
2584;1
81633;0
232934;0
153025;1
136785;0
244858;0
157823;0
42095;0
303714;0
219291;1
190253;1
182591;1
232874;0
90353;0
330221;0
29776;0
66292;1
371967;1
118757;1
78014;0
307280;1
170421;1
290026;0
121959;0
176164;0
343342;0
263561;1
181691;0
199927;1
313010;0
269326;1
146982;0
174515;0
29737;1
17736;0
126828;1
36179;0
296265;1
136350;1
330350;1
325290;0
93565;1
87468;0
165379;0
126004;1
4207;0
225671;1
216903;1
3276;0
22466;0
19408;0
33475;1
38743;0
298039;1
134679;0
246426;0
318063;0
182877;1
315391;0
349691;1
280810;0
250656;0
265830;0
8807;0
350358;0
41593;0
263995;1
61107;1
120908;1
178542;1
183107;0
297675;0
185937;1
239945;0
104728;1
310814;0
247179;1
138788;1
317242;0
184586;1
338910;0
196957;0
22171;1
67335;0
110198;1
22033;0
49166;0
259314;0
355403;1
122589;0
92079;1
35568;0
137324;0
292257;0
24040;1
43506;0
191981;0
191878;1
51059;0
206067;1
277183;1
358534;0
327968;1
89440;1
225794;1
239230;1
213891;1
259050;1
280945;1
143251;0
348944;0
126011;1
318984;0
269154;1
64580;0
141351;1
222801;1
169574;1
189963;1
178807;0
284243;0
87338;1
279666;0
289889;1
196631;0
228300;1
5768;1
159242;1
236124;0
238722;1
250196;1
86718;0
105857;1
179536;1
296075;0
4760;1
277653;0
358393;1
360983;1
76871;0
302347;1
86324;1
51668;1
245903;0
145760;0
104507;1
124157;1
345341;0
357387;0
155263;0
207646;1
7416;1
329272;1
69608;0
176113;0
248921;1
123171;0
273258;1
329037;1
194295;0
223020;1
309440;0
322847;0
4577;1
66127;1
197242;1
78338;1
129868;0
357539;0
200666;1
170968;0
185936;0
212283;0
142350;0
163416;0
9377;0
319328;1
269260;1
372928;0
244468;1
173927;1
28152;0
237089;1
50113;1
214675;0
191650;1
368873;0
137332;0
189127;1
303531;0
193926;1
129407;1
107471;1
19829;1
62518;1
277646;0
35910;0
284984;1
302101;1
307095;0
306933;0
364850;1
28539;1
185577;0
256648;1
334742;0
178859;1
56056;1
203918;1
168398;1
237589;1
110872;1
179512;0
18917;1
108097;1
277507;0
96267;0
37330;1
174537;1
25174;0
214264;1
214744;0
184649;1
62999;1
164280;0
378568;1
236052;1
90598;0
29861;0
91368;1
320229;1
203772;0
212303;0
240306;0
34609;1
345943;0
185024;1
141336;0
305285;1
65195;0
105946;0
126122;0
300046;1
20411;0
230740;1
135649;1
41080;1
18182;1
103446;0
136038;0
160573;0
168974;1
66668;1
1940;0
163614;1
55177;1
237581;0
374390;0
241450;0
253129;1
153429;1
228361;0
196002;0
334345;0
346225;1
164048;0
284740;0
344098;0
215724;1
75468;1
370987;0
28552;1
126543;0
168201;1
23915;1
309715;1
62651;1
246513;1
267414;0
342371;0
141509;0
412;0
79422;0
244383;0
204102;1
281491;0
333298;0
264516;1
214651;1
334744;0
138188;1
32097;1
84903;0
352794;1
267200;0
156072;1
226640;1
135187;0
53603;1
340353;1
31684;1
143435;1
61780;1
96525;1
244243;1
132692;0
229381;0
15337;0
206170;0
91459;0
321138;1
60241;0
18312;0
299136;0
338997;0
166977;0
76204;0
161726;1
112526;0
272317;0
252238;1
218205;0
184236;1
65285;1
86063;0
369023;1
42376;1
268584;0
6016;1
301169;1
238704;0
144148;0
15766;0
171399;1
177773;1
82176;0
342961;1
346159;1
22085;0
336398;1
65685;1
51544;0
126962;0
211613;0
279440;1
128101;1
353161;1
161298;1
327383;1
373156;1
75548;0
1125;1
376407;0
198104;0
370600;0
285773;1
65131;1
307509;1
161953;0
354152;1
168448;0
119423;1
341274;1
265997;0
42120;1
152144;1
277872;1
262956;0
193453;0
312776;1
29134;0
184006;0
32540;0
160940;0
224835;1
380014;1
293402;0
380947;0
61073;0
139220;0
75787;1
85215;1
325940;1
46489;1
182878;0
44129;0
109840;1
353602;0
303434;0
105299;0
239534;0
59447;0
85428;1
98945;0
331791;0
130493;0
321710;1
218719;1
112617;0
186358;0
296920;0
374972;1
307890;1
2975;1
302173;0
197820;1
94892;1
271160;1
4133;0
109987;1
274488;1
151580;1
101204;0
323416;0
319105;0
68149;1
247866;1
25374;0
326800;0
156199;0
352366;0
138759;1
98616;0
335369;0
127107;0
329691;0
348832;0
88675;1
203188;1
297507;0
21455;0
59681;1
227529;1
127791;1
101474;1
245040;0
172355;0
262188;0
379176;1
61608;1
102390;0
131212;1
251767;0
267659;1
184256;0
357661;0
315837;0
164466;1
159644;0
99139;0
144136;0
98736;1
196194;1
121363;1
301027;0
48897;1
251201;0
244725;1
274822;1
248605;0
21253;1
250626;0
316696;0
144736;0
74977;0
294144;0
70776;1
88153;1
370333;0
73042;1
86579;1
97829;1
17851;0
271708;0
72869;1
100984;0
259947;0
87843;1
226334;0
910;0
126114;1
302647;0
147885;1
314575;0
373548;1
308955;1
122303;0
298473;1
34663;0
175615;0
13828;1
7779;0
273549;1
372488;1
344792;1
202678;0
273874;1
36983;1
310259;0
364316;0
117921;0
178912;1
91726;1
34772;1
166044;0
50451;1
279521;0
67757;0
286675;0
108070;0
362349;0
131694;0
373255;1
171390;1
363242;0
233419;0
22020;1
212007;1
114538;0
219630;0
43513;0
95516;1
80330;0
31301;0
222111;0
53192;0
376700;1
252625;1
10177;1
44995;1
19536;0
297799;0
163277;1
6549;0
299553;0
310650;0
348999;0
254870;0
77225;0
342718;1
199404;0
372859;0
86688;1
284622;1
360581;0
65886;1
350423;1
359532;1
32466;0
122269;1
173109;0
210279;1
305846;1
162536;1
161381;0
346994;0
92823;1
264506;1
204520;0
46455;1
96547;1
121105;1
309280;0
353191;1
199783;1
165419;0
286166;0
66594;0
217173;0
80937;1
362189;0
291936;0
331092;1
80401;0
303191;1
27191;1
202349;1
20869;1
216983;0
79893;1
201996;0
136298;1
144724;1
316734;0
371249;1
379179;1
183907;0
171178;0
307727;1
295500;0
374812;0
56530;0
202666;0
277230;0
201268;1
141685;1
227820;1
362241;0
151039;0
313272;0
353831;0
109139;1
94611;0
350394;0
305089;0
229343;0
333100;0
194756;1
29867;1
45261;1
221366;0
356394;0
53623;1
337054;1
60086;1
172380;0
25656;0
279898;0
123957;0
353783;1
68553;0
338667;0
57930;0
290126;1
359845;1
249002;1
314798;0
165821;1
67416;1
253166;1
169123;0
115475;0
164590;1
311951;1
98996;1
78011;0
187096;0
229842;1
9551;1
253597;1
163063;1
312663;0
44340;1
349921;1
137944;1
208616;1
14009;1
74197;0
139529;1
85450;1
312529;0
5625;0
306463;1
317485;0
148419;1
140828;0
324391;0
143374;0
355283;0
361580;1
347105;0
111824;0
10799;1
89778;0
34599;0
174319;1
319470;0
31622;0
260201;0
368818;1
148382;1
327865;0
311931;1
360103;0
216889;0
2954;1
362875;0
284164;1
244170;1
237210;0
29060;0
294890;0
23405;0
328462;1
218506;1
376652;0
94644;0
44632;1
323819;1
355202;1
367749;0
43719;1
324835;0
163822;0
337670;0
317230;0
206362;0
124827;1
107507;1
